,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RBM7,19.4021044035849,-0.6084250684546908,0.7516098110889442,-0.8094959106151035,0.41822995410800423,0.9989582699096852
RBM8A,69.428755010391,-0.48084408152914077,0.5514511534282545,-0.8719613306452176,0.3832294734977475,0.9989582699096852
RBMS1,90.06520159932938,-0.42392708833828363,0.5321383443582758,-0.7966482641830896,0.4256553385053172,0.9989582699096852
RAP2B,21.779470699796416,-0.07080012294158336,0.7089620839636818,-0.09986447024889171,0.9204519239346736,0.9989582699096852
RALBP1,57.8935402050274,-0.2016825740281721,0.5857340228447985,-0.34432449911077095,0.7306022618401096,0.9989582699096852
RAB8B,39.388192950312025,0.33107333203161354,0.6146509755954535,0.5386363077206227,0.5901378297887334,0.9989582699096852
RABAC1,134.96519609620896,-0.41352580937756217,0.5049781826733369,-0.8188983674272241,0.41284440145699575,0.9989582699096852
RABEP1,38.301583920118595,0.5083640687913255,0.6226088350864986,0.8165063522118166,0.414210591931115,0.9989582699096852
RABGAP1,28.615219890492227,0.9516572923757284,0.681855809746202,1.3956870041628757,0.16280876948568057,0.9989582699096852
RABL6,25.73193257452018,-0.06740319411902883,0.6798452000257319,-0.09914491433708386,0.9210232112524871,0.9989582699096852
RAC1,191.27509749147492,-0.24811766237544372,0.47669256979313696,-0.5204982793902485,0.6027163268236486,0.9989582699096852
QSER1,33.00492622560151,0.28248228539933706,0.6483711538350181,0.43567990915156657,0.6630689844224238,0.9989582699096852
R3HDM1,19.387522068260402,0.6149320413259741,0.7635997798406596,0.8053067294680101,0.4206426994170327,0.9989582699096852
R3HDM2,50.95595289494499,-0.03943255929047993,0.6008092517683498,-0.06563241024404813,0.9476704850910238,0.9989582699096852
RAB10,43.798856587944435,0.4451806346476408,0.5971494386487722,0.7455095924648176,0.45596371439487715,0.9989582699096852
RAB11A,37.083435195849596,-0.1341459971067165,0.6293488832237097,-0.21315044911112155,0.8312096159572849,0.9989582699096852
RAB11B,27.30889499659511,-0.04952768967651917,0.669604891665683,-0.0739655434017455,0.9410378025137064,0.9989582699096852
RALA,34.125824068158074,-0.16108489581285612,0.6395426713436468,-0.25187513363951913,0.8011375805377194,0.9989582699096852
RARRES2,285.77975218403503,-0.5349659685738506,0.5621165731125131,-0.9516993345555957,0.3412494869626659,0.9989582699096852
RALGAPA1,24.75269810505211,0.333438185273089,0.6961890629974409,0.47894774996532036,0.631975800112073,0.9989582699096852
RALY,38.369501683979166,-0.11811926004043659,0.6114143230778696,-0.1931902076579141,0.8468100074358662,0.9989582699096852
RAMP1,264.4038867753354,-0.2069595849101802,0.5133443491956651,-0.4031593709650362,0.6868309864243254,0.9989582699096852
RAMP2,33.13381584344777,1.0002228926038095,0.7824135053911537,1.278381425821332,0.20111496996047007,0.9989582699096852
RANBP1,45.266414581733294,-0.801281056998303,0.5797955336859815,-1.382006259869326,0.16696977903803933,0.9989582699096852
RANBP2,44.61044978030111,1.299809671290176,0.7202374378145572,1.8046960669445846,0.07112225562943457,0.9989582699096852
RAP1A,25.545293532253005,-0.5396039885445509,0.6766710548660897,-0.797439146634307,0.4251960315876282,0.9989582699096852
RAP1B,83.75809526687998,0.11709769302755861,0.5230665908859388,0.22386765866507663,0.822860281702388,0.9989582699096852
RAB31,59.49761759860406,-0.30327985212818187,0.5848574919869051,-0.5185534190523327,0.6040721993080971,0.9989582699096852
